subject,crossover_operator,inheritance_rate,hybrid
Rhino,One Point,0.003831,true
Rhino,Linked,0.003831,true
Rhino,Two Point,0.754386,false
Rhino,One Point,0.744361,false
Rhino,Linked,0.922306,false
Rhino,Two Point,0.298896,true
Rhino,One Point,0.583223,true
Rhino,Linked,0.536424,true
Rhino,Two Point,0.045872,true
Rhino,One Point,0.855657,true
Rhino,Linked,0.309480,false
Rhino,Two Point,0.010559,false
Rhino,One Point,0.010559,false
Rhino,Linked,0.817391,true
Rhino,Two Point,0.191467,true
Rhino,One Point,0.653333,true
Rhino,Linked,0.653867,true
Rhino,Two Point,0.853047,true
Rhino,One Point,0.304659,true
Rhino,Linked,0.851852,false
Rhino,Two Point,0.202792,false
Rhino,One Point,0.809699,true
Rhino,Linked,0.841293,false
Rhino,Two Point,0.011386,true
Rhino,One Point,0.793704,true
Rhino,Linked,0.253182,true
Rhino,Two Point,0.551635,true
Rhino,One Point,0.610275,true
Rhino,Linked,0.850545,true
Rhino,Two Point,0.033811,false
Rhino,One Point,0.380635,true
Rhino,Linked,0.033811,false
Rhino,Two Point,0.267442,true
Rhino,One Point,0.881395,true
Rhino,Linked,0.869767,false
Rhino,Two Point,0.823093,false
Rhino,One Point,0.008778,true
Rhino,Linked,0.880486,false
Rhino,Two Point,0.013143,true
Rhino,One Point,0.013714,true
Rhino,Linked,0.729143,true
Rhino,Two Point,0.406801,false
Rhino,One Point,0.401763,false
Rhino,Linked,0.404282,true
Rhino,Two Point,0.034560,true
Rhino,One Point,0.032330,true
Rhino,Linked,0.034560,true
Rhino,Two Point,0.120427,false
Rhino,One Point,0.948171,true
Rhino,Linked,0.957317,true
Rhino,Two Point,0.647870,true
Rhino,One Point,0.100251,true
Rhino,Linked,0.672932,false
Rhino,Two Point,0.854978,false
Rhino,One Point,0.854257,false
Rhino,Linked,0.894661,true
Rhino,Two Point,0.012178,false
Rhino,One Point,0.012178,false
Rhino,Linked,0.209169,false
Rhino,Two Point,0.326522,true
Rhino,One Point,0.038261,false
Rhino,Linked,0.181304,true
Rhino,Two Point,0.005848,false
Rhino,One Point,0.005263,false
Rhino,Linked,0.218129,true
Rhino,Two Point,0.681818,true
Rhino,One Point,0.012299,true
Rhino,Linked,0.012299,true
Rhino,Two Point,0.021412,true
Rhino,One Point,0.222801,false
Rhino,Linked,0.224537,true
Rhino,Two Point,0.031130,false
Rhino,One Point,0.181663,true
Rhino,Linked,0.172708,false
Rhino,Two Point,0.816401,false
Rhino,One Point,0.906365,false
Rhino,Linked,0.227050,true
Rhino,Two Point,0.867733,false
Rhino,One Point,0.868459,false
Rhino,Linked,0.220203,true
Rhino,Two Point,0.080080,false
Rhino,One Point,0.085085,false
Rhino,Linked,0.875876,false
Rhino,Two Point,0.180672,true
Rhino,One Point,0.923436,true
Rhino,Linked,0.836601,false
Rhino,Two Point,0.840000,true
Rhino,One Point,0.160465,true
Rhino,Linked,0.741860,true
Rhino,Two Point,0.065015,true
Rhino,One Point,0.066563,true
Rhino,Linked,0.705882,false
Rhino,Two Point,0.249164,true
Rhino,One Point,0.207358,true
Rhino,Linked,0.245819,true
Rhino,Two Point,0.143862,true
Rhino,One Point,0.011509,true
Rhino,Linked,0.262148,true
Rhino,Two Point,0.009671,true
Rhino,One Point,0.009671,true
Rhino,Linked,0.009671,true
Rhino,Two Point,0.946124,false
Rhino,One Point,0.303110,true
Rhino,Linked,0.872098,false
Rhino,Two Point,0.244240,true
Rhino,One Point,0.369816,true
Rhino,Linked,0.183180,false
Rhino,Two Point,0.182913,true
Rhino,One Point,0.022936,true
Rhino,Linked,0.788417,false
Rhino,Two Point,0.764977,true
Rhino,One Point,0.058372,true
Rhino,Linked,0.705069,true
Rhino,Two Point,0.695857,true
Rhino,One Point,0.076271,true
Rhino,Linked,0.709040,false
Rhino,Two Point,0.334572,true
Rhino,One Point,0.414498,false
Rhino,Linked,0.317844,true
Rhino,Two Point,0.659643,false
Rhino,One Point,0.209076,true
Rhino,Linked,0.232307,true
Rhino,Two Point,0.904290,false
Rhino,One Point,0.213107,true
Rhino,Linked,0.532296,false
Rhino,Two Point,0.654054,true
Rhino,One Point,0.638919,false
Rhino,Linked,0.816216,false
Rhino,Two Point,0.023268,true
Rhino,One Point,0.024326,true
Rhino,Linked,0.024326,true
Rhino,Two Point,0.840836,true
Rhino,One Point,0.185423,true
Rhino,Linked,0.861736,false
Rhino,Two Point,0.212505,true
Rhino,One Point,0.608220,true
Rhino,Linked,0.671622,false
Rhino,Two Point,0.714286,true
Rhino,One Point,0.216546,true
Rhino,Linked,0.272604,true
Rhino,Two Point,0.663564,true
Rhino,One Point,0.577128,true
Rhino,Linked,0.787234,false
Rhino,Two Point,0.746809,false
Rhino,One Point,0.747872,false
Rhino,Linked,0.690426,false
Rhino,Two Point,0.574839,true
Rhino,One Point,0.768595,true
Rhino,Linked,0.726814,true
Rhino,Two Point,0.243470,true
Rhino,One Point,0.033582,true
Rhino,Linked,0.861474,false
Rhino,Two Point,0.038444,true
Rhino,One Point,0.890764,true
Rhino,Linked,0.909986,false
Rhino,Two Point,0.722730,true
Rhino,One Point,0.929921,false
Rhino,Linked,0.896405,false
Rhino,Two Point,0.031746,true
Rhino,One Point,0.121693,true
Rhino,Linked,0.550265,true
Rhino,Two Point,0.003489,true
Rhino,One Point,0.003489,true
Rhino,Linked,0.949058,true
Rhino,Two Point,0.681604,false
Rhino,One Point,0.195755,true
Rhino,Linked,0.752358,true
Rhino,Two Point,0.349540,false
Rhino,One Point,0.055848,false
Rhino,Linked,0.844941,true
Rhino,Two Point,0.256117,true
Rhino,One Point,0.429038,true
Rhino,Linked,0.267537,true
Rhino,Two Point,0.926297,true
Rhino,One Point,0.010613,true
Rhino,Linked,0.309552,true
Rhino,Two Point,0.013666,false
Rhino,One Point,0.596136,true
Rhino,Linked,0.581998,true
Rhino,Two Point,0.675223,true
Rhino,One Point,0.775670,true
Rhino,Linked,0.301339,true
Rhino,Two Point,0.035714,true
Rhino,One Point,0.778571,false
Rhino,Linked,0.773626,true
Rhino,Two Point,0.017503,false
Rhino,One Point,0.468908,false
Rhino,Linked,0.468448,false
Rhino,Two Point,0.712468,false
Rhino,One Point,0.597964,false
Rhino,Linked,0.931298,false
Rhino,Two Point,0.250403,false
Rhino,One Point,0.045674,false
Rhino,Linked,0.245030,true
Rhino,Two Point,0.096853,true
Rhino,One Point,0.154376,true
Rhino,Linked,0.954769,false
Rhino,Two Point,0.332014,true
Rhino,One Point,0.037819,false
Rhino,Linked,0.339930,false
Rhino,Two Point,0.696996,true
Rhino,One Point,0.534011,true
Rhino,Linked,0.651060,true
Rhino,Two Point,0.013399,true
Rhino,One Point,0.013399,true
Rhino,Linked,0.865303,true
Rhino,Two Point,0.037896,false
Rhino,One Point,0.281765,false
Rhino,Linked,0.282657,false
Rhino,Two Point,0.004107,true
Rhino,One Point,0.088980,true
Rhino,Linked,0.919918,true
Rhino,Two Point,0.643006,false
Rhino,One Point,0.643006,false
Rhino,Linked,0.647182,false
Rhino,Two Point,0.100802,false
Rhino,One Point,0.100802,false
Rhino,Linked,0.100802,false
Rhino,Two Point,0.530905,true
Rhino,One Point,0.728477,true
Rhino,Linked,0.570640,true
Rhino,Two Point,0.304946,true
Rhino,One Point,0.017848,true
Rhino,Linked,0.318715,true
Rhino,Two Point,0.810306,true
Rhino,One Point,0.226288,false
Rhino,Linked,0.813294,true
Rhino,Two Point,0.887006,false
Rhino,One Point,0.885122,false
Rhino,Linked,0.892655,false
Rhino,Two Point,0.288797,false
Rhino,One Point,0.926556,false
Rhino,Linked,0.716183,true
Rhino,Two Point,0.233645,true
Rhino,One Point,0.257369,true
Rhino,Linked,0.002157,true
Rhino,Two Point,0.795203,true
Rhino,One Point,0.744157,false
Rhino,Linked,0.003690,false
Rhino,Two Point,0.186678,true
Rhino,One Point,0.267713,true
Rhino,Linked,0.907085,true
Rhino,Two Point,0.278338,true
Rhino,One Point,0.263854,true
Rhino,Linked,0.054156,false
Rhino,Two Point,0.401460,false
Rhino,One Point,0.403893,false
Rhino,Linked,0.920925,false
Rhino,Two Point,0.836116,true
Rhino,One Point,0.040816,false
Rhino,Linked,0.399505,false
Rhino,Two Point,0.586754,true
Rhino,One Point,0.626710,false
Rhino,Linked,0.039956,true
Rhino,Two Point,0.049041,true
Rhino,One Point,0.046908,false
Rhino,Linked,0.436567,false
Rhino,Two Point,0.662024,true
Rhino,One Point,0.074280,false
Rhino,Linked,0.838440,false
Rhino,Two Point,0.028897,true
Rhino,One Point,0.028897,true
Rhino,Linked,0.938704,false
Rhino,Two Point,0.434265,true
Rhino,One Point,0.043996,false
Rhino,Linked,0.429089,true
Rhino,Two Point,0.923384,false
Rhino,One Point,0.012769,true
Rhino,Linked,0.928172,true
Rhino,Two Point,0.012112,false
Rhino,One Point,0.012597,true
Rhino,Linked,0.997093,false
Rhino,Two Point,0.021043,true
Rhino,One Point,0.525586,false
Rhino,Linked,0.021043,true
Rhino,Two Point,0.012469,false
Rhino,One Point,0.012469,false
Rhino,Linked,0.994389,true
Rhino,Two Point,0.002649,true
Rhino,One Point,0.003311,true
Rhino,Linked,0.962914,true
Rhino,Two Point,0.646739,false
Rhino,One Point,0.645380,false
Rhino,Linked,0.111413,false
Rhino,Two Point,0.014286,true
Rhino,One Point,0.014935,true
Rhino,Linked,0.012338,true
Rhino,Two Point,0.020030,true
Rhino,One Point,0.639459,true
Rhino,Linked,0.966950,false
Rhino,Two Point,0.847380,true
Rhino,One Point,0.884966,true
Rhino,Linked,0.796128,true
Rhino,Two Point,0.728339,false
Rhino,One Point,0.753094,false
Rhino,Linked,0.275570,true
Rhino,Two Point,0.039449,false
Rhino,One Point,0.002505,true
Rhino,Linked,0.785848,true
Rhino,Two Point,0.068571,false
Rhino,One Point,0.067755,false
Rhino,Linked,0.068571,false
Rhino,Two Point,0.171861,false
Rhino,One Point,0.182547,true
Rhino,Linked,0.173197,false
Rhino,Two Point,0.726633,false
Rhino,One Point,0.227136,true
Rhino,Linked,0.667337,true
Rhino,Two Point,0.010825,true
Rhino,One Point,0.838295,true
Rhino,Linked,0.256428,true
Rhino,Two Point,0.650229,false
Rhino,One Point,0.254194,true
Rhino,Linked,0.041688,false
Rhino,Two Point,0.601389,true
Rhino,One Point,0.036111,true
Rhino,Linked,0.673611,true
Rhino,Two Point,0.007860,true
Rhino,One Point,0.811366,false
Rhino,Linked,0.007860,true
Rhino,Two Point,0.784926,true
Rhino,One Point,0.020221,true
Rhino,Linked,0.207721,true
Rhino,Two Point,0.010598,true
Rhino,One Point,0.010174,true
Rhino,Linked,0.177194,true
Rhino,Two Point,0.713392,true
Rhino,One Point,0.673342,true
Rhino,Linked,0.710889,false
Rhino,Two Point,0.557656,true
Rhino,One Point,0.592155,true
Rhino,Linked,0.624291,true
Rhino,Two Point,0.916851,true
Rhino,One Point,0.925681,true
Rhino,Linked,0.937454,true
Rhino,Two Point,0.908938,true
Rhino,One Point,0.915683,false
Rhino,Linked,0.910624,false
Rhino,Two Point,0.116110,false
Rhino,One Point,0.116110,false
Rhino,Linked,0.850508,false
Rhino,Two Point,0.021326,true
Rhino,One Point,0.020749,true
Rhino,Linked,0.733718,true
Rhino,Two Point,0.857988,true
Rhino,One Point,0.161736,false
Rhino,Linked,0.856016,false
Rhino,Two Point,0.019143,true
Rhino,One Point,0.835460,true
Rhino,Linked,0.871468,true
Rhino,Two Point,0.157686,true
Rhino,One Point,0.854200,true
Rhino,Linked,0.168780,false
Rhino,Two Point,0.203791,true
Rhino,One Point,0.022117,true
Rhino,Linked,0.887836,true
Rhino,Two Point,0.021572,false
Rhino,One Point,0.194145,true
Rhino,Linked,0.254237,true
Rhino,Two Point,0.270729,true
Rhino,One Point,0.285804,true
Rhino,Linked,0.219849,true
Rhino,Two Point,0.103448,false
Rhino,One Point,0.103448,false
Rhino,Linked,0.258621,true
Rhino,Two Point,0.005718,true
Rhino,One Point,0.160102,true
Rhino,Linked,0.726811,false
Rhino,Two Point,0.039387,false
Rhino,One Point,0.754923,true
Rhino,Linked,0.416849,false
Rhino,Two Point,0.023649,false
Rhino,One Point,0.023649,true
Rhino,Linked,0.185811,true
Rhino,Two Point,0.723757,false
Rhino,One Point,0.163378,false
Rhino,Linked,0.163378,false
Rhino,Two Point,0.009438,true
Rhino,One Point,0.243983,true
Rhino,Linked,0.899953,true
Rhino,Two Point,0.662120,true
Rhino,One Point,0.751836,false
Rhino,Linked,0.950682,true
Rhino,Two Point,0.429918,false
Rhino,One Point,0.051237,false
Rhino,Linked,0.429918,false
Rhino,Two Point,0.314342,true
Rhino,One Point,0.795678,false
Rhino,Linked,0.041257,false
Rhino,Two Point,0.040956,false
Rhino,One Point,0.345685,true
Rhino,Linked,0.823988,true
Rhino,Two Point,0.773702,true
Rhino,One Point,0.814197,false
Rhino,Linked,0.264412,true
Rhino,Two Point,0.584416,true
Rhino,One Point,0.105195,false
Rhino,Linked,0.587013,true
Rhino,Two Point,0.865182,true
Rhino,One Point,0.860853,false
Rhino,Linked,0.925170,true
Rhino,Two Point,0.818959,false
Rhino,One Point,0.274412,false
Rhino,Linked,0.828938,false
Rhino,Two Point,0.119273,true
Rhino,One Point,0.834909,false
Rhino,Linked,0.789818,true
Rhino,Two Point,0.773529,true
Rhino,One Point,0.804706,true
Rhino,Linked,0.837059,false
Rhino,Two Point,0.035515,false
Rhino,One Point,0.036022,false
Rhino,Linked,0.178590,true
Rhino,Two Point,0.047804,false
Rhino,One Point,0.047804,false
Rhino,Linked,0.411340,false
Rhino,Two Point,0.255059,true
Rhino,One Point,0.509647,true
Rhino,Linked,0.020706,true
Rhino,Two Point,0.023796,false
Rhino,One Point,0.023796,false
Rhino,Linked,0.023229,false
Rhino,Two Point,0.130663,true
Rhino,One Point,0.041011,false
Rhino,Linked,0.041011,false
Rhino,Two Point,0.256356,true
Rhino,One Point,0.286017,true
Rhino,Linked,0.254237,true
Rhino,Two Point,0.904762,true
Rhino,One Point,0.022857,true
Rhino,Linked,0.396667,true
Rhino,Two Point,0.424679,true
Rhino,One Point,0.384615,true
Rhino,Linked,0.134615,false
Rhino,Two Point,0.978962,false
Rhino,One Point,0.935484,true
Rhino,Linked,0.988780,false
Rhino,Two Point,0.197022,false
Rhino,One Point,0.607102,true
Rhino,Linked,0.095074,true
Rhino,Two Point,0.020237,false
Rhino,One Point,0.019250,false
Rhino,Linked,0.020237,false
Rhino,Two Point,0.023936,true
Rhino,One Point,0.715957,true
Rhino,Linked,0.023936,true
Rhino,Two Point,0.307544,true
Rhino,One Point,0.336557,true
Rhino,Linked,0.056093,false
Rhino,Two Point,0.029331,true
Rhino,One Point,0.311939,true
Rhino,Linked,0.720497,true
Rhino,Two Point,0.017350,true
Rhino,One Point,0.017876,true
Rhino,Linked,0.868559,true
Rhino,Two Point,0.016208,true
Rhino,One Point,0.866896,false
Rhino,Linked,0.016208,true
Rhino,Two Point,0.280449,false
Rhino,One Point,0.045940,false
Rhino,Linked,0.045940,false
Rhino,Two Point,0.274011,true
Rhino,One Point,0.598870,true
Rhino,Linked,0.855932,false
Rhino,Two Point,0.191534,true
Rhino,One Point,0.060375,false
Rhino,Linked,0.192228,true
Rhino,Two Point,0.090909,false
Rhino,One Point,0.085968,false
Rhino,Linked,0.085968,false
Rhino,Two Point,0.784401,false
Rhino,One Point,0.018389,true
Rhino,Linked,0.192771,false
Rhino,Two Point,0.007884,false
Rhino,One Point,0.009096,false
Rhino,Linked,0.363857,true
Rhino,Two Point,0.595921,true
Rhino,One Point,0.339030,true
Rhino,Linked,0.613561,true
Rhino,Two Point,0.013333,true
Rhino,One Point,0.862222,false
Rhino,Linked,0.862963,false
Rhino,Two Point,0.018061,true
Rhino,One Point,0.634030,false
Rhino,Linked,0.221958,true
Rhino,Two Point,0.655535,false
Rhino,One Point,0.264069,true
Rhino,Linked,0.325294,true
Rhino,Two Point,0.832244,false
Rhino,One Point,0.039216,true
Rhino,Linked,0.729847,true
Rhino,Two Point,0.058451,false
Rhino,One Point,0.058451,false
Rhino,Linked,0.058451,false
Rhino,Two Point,0.028894,true
Rhino,One Point,0.028894,true
Rhino,Linked,0.917923,false
Rhino,Two Point,0.217969,true
Rhino,One Point,0.705476,true
Rhino,Linked,0.732057,true
Rhino,Two Point,0.030227,false
Rhino,One Point,0.842989,true
Rhino,Linked,0.233417,false
Rhino,Two Point,0.223617,true
Rhino,One Point,0.634912,false
Rhino,Linked,0.048488,false
Rhino,Two Point,0.088567,false
Rhino,One Point,0.902845,false
Rhino,Linked,0.271068,true
Rhino,Two Point,0.727855,false
Rhino,One Point,0.021562,false
Rhino,Linked,0.900932,false
Rhino,Two Point,0.036168,false
Rhino,One Point,0.036168,false
Rhino,Linked,0.455034,false
Rhino,Two Point,0.641372,false
Rhino,One Point,0.657673,true
Rhino,Linked,0.641934,false
Rhino,Two Point,0.873187,true
Rhino,One Point,0.021964,true
Rhino,Linked,0.021964,true
Rhino,Two Point,0.010210,true
Rhino,One Point,0.130038,true
Rhino,Linked,0.887695,true
Rhino,Two Point,0.163174,true
Rhino,One Point,0.017465,true
Rhino,Linked,0.546906,true
Rhino,Two Point,0.736313,true
Rhino,One Point,0.032402,true
Rhino,Linked,0.032402,true
Rhino,Two Point,0.012913,true
Rhino,One Point,0.181302,true
Rhino,Linked,0.844008,true
Rhino,Two Point,0.331216,false
Rhino,One Point,0.374206,false
Rhino,Linked,0.343918,true
Rhino,Two Point,0.280912,true
Rhino,One Point,0.945299,false
Rhino,Linked,0.775499,true
Rhino,Two Point,0.023559,false
Rhino,One Point,0.315288,true
Rhino,Linked,0.205013,true
Rhino,Two Point,0.009971,true
Rhino,One Point,0.810137,true
Rhino,Linked,0.009971,true
Rhino,Two Point,0.208538,true
Rhino,One Point,0.888616,false
Rhino,Linked,0.248773,true
Rhino,Two Point,0.022222,true
Rhino,One Point,0.022222,true
Rhino,Linked,0.261939,true
Rhino,Two Point,0.789911,true
Rhino,One Point,0.250554,true
Rhino,Linked,0.805432,false
Rhino,Two Point,0.320513,false
Rhino,One Point,0.255342,false
Rhino,Linked,0.227564,true
Rhino,Two Point,0.632899,true
Rhino,One Point,0.696590,false
Rhino,Linked,0.128887,true
Rhino,Two Point,0.021614,true
Rhino,One Point,0.188280,true
Rhino,Linked,0.021134,true
Rhino,Two Point,0.490566,true
Rhino,One Point,0.953459,false
Rhino,Linked,0.784906,true
Rhino,Two Point,0.705567,false
Rhino,One Point,0.832165,true
Rhino,Linked,0.249897,true
Rhino,Two Point,0.629001,true
Rhino,One Point,0.228419,true
Rhino,Linked,0.855965,true
Rhino,Two Point,0.206089,false
Rhino,One Point,0.379391,false
Rhino,Linked,0.379391,false
Rhino,Two Point,0.628061,true
Rhino,One Point,0.594388,false
Rhino,Linked,0.625510,true
Rhino,Two Point,0.019360,true
Rhino,One Point,0.018939,true
Rhino,Linked,0.304293,false
Rhino,Two Point,0.021811,true
Rhino,One Point,0.022285,true
Rhino,Linked,0.346136,false
Rhino,Two Point,0.579297,true
Rhino,One Point,0.599715,true
Rhino,Linked,0.576923,false
Rhino,Two Point,0.757253,false
Rhino,One Point,0.937833,false
Rhino,Linked,0.937833,false
Rhino,Two Point,0.281725,true
Rhino,One Point,0.847624,true
Rhino,Linked,0.849094,true
Rhino,Two Point,0.527764,true
Rhino,One Point,0.147074,false
Rhino,Linked,0.535768,true
Rhino,Two Point,0.754148,true
Rhino,One Point,0.662142,true
Rhino,Linked,0.799397,true
Rhino,Two Point,0.079380,false
Rhino,One Point,0.079380,false
Rhino,Linked,0.079380,false
Rhino,Two Point,0.547300,true
Rhino,One Point,0.507614,true
Rhino,Linked,0.523766,true
Rhino,Two Point,0.016757,true
Rhino,One Point,0.016757,true
Rhino,Linked,0.991892,true
Rhino,Two Point,0.230205,true
Rhino,One Point,0.022483,true
Rhino,Linked,0.022483,true
Rhino,Two Point,0.638591,true
Rhino,One Point,0.031649,false
Rhino,Linked,0.649311,true
Rhino,Two Point,0.297563,false
Rhino,One Point,0.297563,false
Rhino,Linked,0.289597,true
Rhino,Two Point,0.534492,true
Rhino,One Point,0.637704,true
Rhino,Linked,0.014745,true
Rhino,Two Point,0.964337,false
Rhino,One Point,0.109843,false
Rhino,Linked,0.965763,true
Rhino,Two Point,0.123225,true
Rhino,One Point,0.774622,true
Rhino,Linked,0.322950,true
Rhino,Two Point,0.469189,true
Rhino,One Point,0.046486,false
Rhino,Linked,0.477297,false
Rhino,Two Point,0.963576,false
Rhino,One Point,0.115894,true
Rhino,Linked,0.964404,true
Rhino,Two Point,0.838999,false
Rhino,One Point,0.018886,true
Rhino,Linked,0.841360,true
Rhino,Two Point,0.568154,false
Rhino,One Point,0.776332,false
Rhino,Linked,0.013631,true
Rhino,Two Point,0.015707,true
Rhino,One Point,0.686816,true
Rhino,Linked,0.924322,true
Rhino,Two Point,0.478376,true
Rhino,One Point,0.472198,true
Rhino,Linked,0.492498,true
Rhino,Two Point,0.045011,false
Rhino,One Point,0.210412,true
Rhino,Linked,0.046095,false
Rhino,Two Point,0.718608,true
Rhino,One Point,0.127080,true
Rhino,Linked,0.590015,true
Rhino,Two Point,0.537266,false
Rhino,One Point,0.944216,false
Rhino,Linked,0.940101,false
Rhino,Two Point,0.784884,true
Rhino,One Point,0.304562,true
Rhino,Linked,0.163238,true
Rhino,Two Point,0.231228,true
Rhino,One Point,0.030592,true
Rhino,Linked,0.396901,false
Rhino,Two Point,0.275539,true
Rhino,One Point,0.885192,false
Rhino,Linked,0.918463,true
Rhino,Two Point,0.853851,false
Rhino,One Point,0.853193,false
Rhino,Linked,0.053983,false
Rhino,Two Point,0.007866,false
Rhino,One Point,0.653907,true
Rhino,Linked,0.297850,true
Rhino,Two Point,0.013951,false
Rhino,One Point,0.013951,false
Rhino,Linked,0.989397,true
Rhino,Two Point,0.009043,true
Rhino,One Point,0.644149,true
Rhino,Linked,0.008511,true
Rhino,Two Point,0.902791,true
Rhino,One Point,0.495814,false
Rhino,Linked,0.019070,true
Rhino,Two Point,0.187699,false
Rhino,One Point,0.320255,true
Rhino,Linked,0.190880,false
